"Freq [GHz]","Y(1,1) [mSie]"
5.4321608040201,1.78532735100061e-09 + 0.341832427945567i
5.44723618090452,2.62957256120652e-09 + 0.344582398817607i
5.46231155778894,4.10701348053484e-09 + 0.347263729839976i
5.47738693467337,6.95546765387098e-09 + 0.34990589524265i
5.49246231155779,1.33122154126863e-08 + 0.352563406292313i
5.50753768844221,3.15004033918803e-08 + 0.35537568061886i
5.52261306532663,1.19935263007554e-07 + 0.358930280033375i
5.53768844221106,5.71190549675832e-06 + 0.376652621694329i
5.55276381909548,3.14187619484115e-07 + 0.356411673505727i
5.5678391959799,7.17705413174878e-08 + 0.360733361531013i
5.58291457286432,3.37701593127931e-08 + 0.363423688017061i
5.59798994974874,2.08493509072081e-08 + 0.36572901247447i
5.61306532663317,1.48752965076768e-08 + 0.367863753259078i
5.62814070351759,1.16192084166809e-08 + 0.369896860741977i
5.64321608040201,9.66134377640209e-09 + 0.371858298432799i
5.65829145728643,8.41236814143715e-09 + 0.373763834263545i
5.67336683417085,7.59104972365366e-09 + 0.375622980910346i
5.68844221105528,7.04959514689516e-09 + 0.377442096332678i
5.7035175879397,6.70501130956492e-09 + 0.379225774354362i
5.71859296482412,6.50883801246219e-09 + 0.380977536818975i
5.73366834170854,6.43256808279018e-09 + 0.382700207756488i
5.74874371859297,6.46027060216619e-09 + 0.38439612989657i
5.76381909547739,6.58467157204493e-09 + 0.386067297416724i
5.77889447236181,6.80528088720976e-09 + 0.387715441534273i
5.79396984924623,7.12764844731921e-09 + 0.389342088209915i
5.80904522613065,7.56357146402727e-09 + 0.390948598641497i
5.82412060301508,8.13213969534058e-09 + 0.392536198742743i
5.8391959798995,8.86180614402689e-09 + 0.394106001356396i
5.85427135678392,9.79393953474383e-09 + 0.395659023572418i
5.86934673366834,1.09886720100804e-08 + 0.397196200732445i
5.88442211055276,1.25346148692712e-08 + 0.398718398264199i
5.89949748743719,1.45655137620755e-08 + 0.400226422296995i
5.91457286432161,1.7289816205853e-08 + 0.401721030046493i
5.92964824120603,2.10461142142611e-08 + 0.40320294131889i
5.94472361809045,2.64136548204876e-08 + 0.40467285348897i
5.95979899497487,3.44507053622509e-08 + 0.406131464864121i
5.9748743718593,4.72629242261071e-08 + 0.407579518242438i
5.98994974874372,6.95504270976907e-08 + 0.409017897389989i
6.00502512562814,1.13672132277485e-07 + 0.410447884600494i
6.02010050251256,2.21580632292843e-07 + 0.411872039174526i
6.03517587939699,6.21094679458379e-07 + 0.413298678039212i
6.05025125628141,6.20706948252732e-06 + 0.414804847651633i
6.06532663316583,4.38676902560441e-06 + 0.415901265282654i
6.08040201005025,5.36993586613332e-07 + 0.417369068336359i
6.09547738693467,1.95844636363036e-07 + 0.418760735112557i
6.1105527638191,1.00069059416036e-07 + 0.420134454580345i
6.12562814070352,6.04272389483628e-08 + 0.42149744246881i
6.14070351758794,4.03363019617241e-08 + 0.422851906214614i
6.15577889447236,2.87911243515371e-08 + 0.424198861365117i
6.17085427135678,2.15617255368351e-08 + 0.425538912860388i
6.18592964824121,1.67425047841861e-08 + 0.42687248817138i
6.20100502512563,1.33730748223673e-08 + 0.428199924342128i
6.21608040201005,1.09270889807331e-08 + 0.429521505900906i
6.23115577889447,9.09667807658953e-09 + 0.430837483403181i
6.24623115577889,7.69210158052126e-09 + 0.432148083388466i
6.26130653266332,6.59132502135393e-09 + 0.433453514166382i
6.27638190954774,5.71298241499447e-09 + 0.434753969420461i
6.29145728643216,5.00116880272492e-09 + 0.436049630596411i
6.30653266331658,4.41645918055562e-09 + 0.43734066857557i
6.321608040201,3.93040684663548e-09 + 0.438627244907131i
6.33668341708543,3.52207822999766e-09 + 0.439909512755732i
6.35175879396985,3.17580150311779e-09 + 0.441187617657796i
6.36683417085427,2.87964808147804e-09 + 0.442461698144348i
6.38190954773869,2.62441708482747e-09 + 0.443731886267284i
6.39698492462312,2.40291688232649e-09 + 0.444998308053451i
6.41206030150754,2.20947951494815e-09 + 0.44626108390311i
6.42713567839196,2.03955602690592e-09 + 0.44752032894436i
6.44221105527638,1.88949215120707e-09 + 0.448776153351815i
6.4572864321608,1.75632145121571e-09 + 0.450028662635638i
6.47236180904523,1.63759394861723e-09 + 0.451277957905538i
6.48743718592965,1.53130324646144e-09 + 0.452524136113258i
6.50251256281407,1.43576129445074e-09 + 0.453767290276352i
6.51758793969849,1.34956901914694e-09 + 0.455007509685484i
6.53266331658291,1.27155350824538e-09 + 0.456244880097072i
6.54773869346734,1.20070377089208e-09 + 0.457479483912799i
6.56281407035176,1.13616345778773e-09 + 0.458711400347266i
6.57788944723618,1.07721916152683e-09 + 0.459940705584877i
6.5929648241206,1.02322865027432e-09 + 0.461167472926907i
6.60804020100502,9.73654156821337e-10 + 0.462391772929565i
6.62311557788945,9.28030039930754e-10 + 0.463613673533777i
6.63819095477387,8.85944252733249e-10 + 0.464833240187347i
6.65326633165829,8.4703599807183e-10 + 0.466050535960041i
6.66834170854271,8.10997900822465e-10 + 0.467265621652137i
6.68341708542714,7.77553498930766e-10 + 0.468478555896892i
6.69849246231156,7.46458213088462e-10 + 0.469689395257346i
6.71356783919598,7.17498366384983e-10 + 0.470898194317857i
6.7286432160804,6.90473375263344e-10 + 0.472105005770706i
6.74371859296483,6.65226548002207e-10 + 0.473309880498109i
6.75879396984925,6.41599502687141e-10 + 0.474512867649912i
6.77386934673367,6.19461379886998e-10 + 0.475714014717259i
6.78894472361809,5.98685132803245e-10 + 0.476913367602467i
6.80402010050251,5.79155374107041e-10 + 0.478110970685361i
6.81909547738694,5.60787010343746e-10 + 0.479306866886261i
6.83417085427136,5.43488958363469e-10 + 0.480501097725838i
6.84924623115578,5.27170903596743e-10 + 0.481693703382011i
6.8643216080402,5.117616005555e-10 + 0.48288472274407i
6.87939698492462,4.9720196253128e-10 + 0.484074193464177i
6.89447236180905,4.83427736224695e-10 + 0.485262152006391i
6.90954773869347,4.70383287761093e-10 + 0.486448633693365i
6.92462311557789,4.58017652122615e-10 + 0.487633672750849i
6.93969849246231,4.46292589491255e-10 + 0.488817302350099i
6.95477386934673,4.35149953556536e-10 + 0.48999955464833i
6.96984924623116,4.24569569431101e-10 + 0.491180460827313i
6.98492462311558,4.14501137529178e-10 + 0.492360051130201i
7,4.04923727341027e-10 + 0.493538354896706i
